ParcelID,Taxes2021,Taxes2020,Taxes2019,Taxes2018,Taxes2017,Taxes2016,Taxes2015,Mortgage Company,Mortgage.Service Co Name
37000211100,,,,,,,,,
42000250055,,,,,,,,7501,CORE LOGIC
37000021012,,,,,,,,7501,CORE LOGIC
22070038700,,,,,,,,7501,CORE LOGIC
25000222200,,,,,,,,7501,CORE LOGIC
26000084400,,,,,,,,7501,CORE LOGIC
9000363006,,,,,,,,7501,CORE LOGIC
27000188200,,,,,,,,7501,CORE LOGIC
16080070900,,,,,,,,,
13000046822,,,,,,,,7501,CORE LOGIC
16080124700,,,,,,,,8091,POLICE & FIRE FED CREDIT UNION
38030019800,,,,,,,,7501,CORE LOGIC
16030038700,,,,,,,,,
38030066000,,,,,,,,7501,CORE LOGIC
11000030506,,,,,,,,,
25000463323,,,,,,,,6300,WELLS FARGO
27000040100,,,,,,,,,
15000345600,,,,,,,,7501,CORE LOGIC
2000119502,,,,,,,,6300,WELLS FARGO
13000051498,,,,,,,,7501,CORE LOGIC
13000060862,,,,,,,,,
44000018422,,,,,,,,,
9000122600,,,,,,,,7501,CORE LOGIC
34000222359,,,,,,,,,
16100171900,,,,,,,,,
2000153719,,,,,,,,,
35000183886,,,,,,,,7501,CORE LOGIC
22090205900,,,,,,,,7501,CORE LOGIC
30000009030,,,,,,,,,
2000038407,,,,,,,,7501,CORE LOGIC
2000229100,,,,,,,,,
2000085951,,,,,,,,7501,CORE LOGIC
30000202200,,,,,,,,7501,CORE LOGIC
16080237500,,,,,,,,7501,CORE LOGIC
6000002653,,,,,,,,6455,LERETA
38040222800,,,,,,,,,
20000143700,,,,,,,,,
38020064900,,,,,,,,,
27000201343,,,,,,,,,
49010081200,,,,,,,,7501,CORE LOGIC
42000580600,,,,,,,,6455,LERETA
48000055800,,,,,,,,7501,CORE LOGIC
16040234200,,,,,,,,,
2000127622,,,,,,,,7501,CORE LOGIC
16130398200,,,,,,,,,
34000121500,,,,,,,,,
33000214200,,,,,,,,,
38040032603,,,,,,,,,
49090117909,,,,,,,,,
22080024700,,,,,,,,,
49010102300,,,,,,,,,
3000025600,,,,,,,,,
16030067400,,,,,,,,,
43000058400,,,,,,,,,
49070134200,,,,,,,,,
34000008004,,,,,,,,7501,CORE LOGIC
23000179100,,,,,,,,7501,CORE LOGIC
9000150715,,,,,,,,6455,LERETA
22090293600,,,,,,,,,
42000059604,,,,,,,,7501,CORE LOGIC
15000381438,,,,,,,,,
20000144500,"4,447.08",,,,,,,,
16030118600,,,,,,,,,
2000038452,,,,,,,,7501,CORE LOGIC
34000278800,,,,,,,,,
16080156100,,,,,,,,,
16020059400,,,,,,,,7501,CORE LOGIC
2000107500,,,,,,,,7501,CORE LOGIC
22040004086,,,,,,,,6455,LERETA
11000236700,,,,,,,,6300,WELLS FARGO
44000034809,,,,,,,,,
14000261500,"4,101.90",,,,,,,,
34000271002,,,,,,,,7501,CORE LOGIC
48000290900,,,,,,,,,
36020144301,,,,,,,,,
27000184900,,,,,,,,,
22010075500,,,,,,,,,
3000000150,,,,,,,,6300,WELLS FARGO
25000489000,,,,,,,,,
18000046000,,,,,,,,7501,CORE LOGIC
13000046662,,,,,,,,,
2000283000,,,,,,,,6300,WELLS FARGO
25000477800,,,,,,,,6455,LERETA
13000046438,,,,,,,,7501,CORE LOGIC
25000354300,,,,,,,,6300,WELLS FARGO
3000055103,,,,,,,,,
14000117900,"3,965.35",,,,,,,,
30000169558,,,,,,,,,
13000061340,,,,,,,,,
34000052900,,,,,,,,,
16100151500,,,,,,,,,
41000180900,,,,,,,,,
13000039706,,,,,,,,7501,CORE LOGIC
2000117100,,,,,,,,7501,CORE LOGIC
16080135700,,,,,,,,7501,CORE LOGIC
16060083900,,,,,,,,,
25000306000,,,,,,,,,
1000093300,,,,,,,,,
26000015700,,,,,,,,,
48000163100,,,,,,,,,
48000342500,,,,,,,,,
44000020800,,,,,,,,,
30000000400,,,,,,,,,
35000074355,,,,,,,,7501,CORE LOGIC
43000171100,,,,,,,,,
22090083902,,,,,,,,,
16030082400,,,,,,,,7501,CORE LOGIC
42000574700,,,,,,,,,
5000074313,,,,,,,,,
25000475800,,,,,,,,,
22010100800,,,,,,,,7501,CORE LOGIC
21000040900,,,,,,,,,
3000049711,,,,,,,,,
38050061900,,,,,,,,,
14000264200,,,,,,,,,
2000187107,,,,,,,,6300,WELLS FARGO
2000121667,,,,,,,,,
22070131800,,,,,,,,,
22030107600,,,,,,,,,
13000020217,,,,,,,,,
16090091600,,,,,,,,7501,CORE LOGIC
14000050200,,,,,,,,,
16010103400,,,,,,,,6455,LERETA
5000116100,,,,,,,,,
23000235100,,,,,,,,7501,CORE LOGIC
36060338900,,,,,,,,,
29000052900,,,,,,,,,
13000091509,,,,,,,,7501,CORE LOGIC
1000047300,,,,,,,,7501,CORE LOGIC
42000714600,,,,,,,,,
30000063428,,,,,,,,,
9000100653,,,,,,,,,
31000109001,,,,,,,,,
16050132000,,,,,,,,7501,CORE LOGIC
16090024700,,,,,,,,7501,CORE LOGIC
45000164200,,,,,,,,,
42000250200,,,,,,,,,
16030100700,,,,,,,,,
3000050151,,,,,,,,,
49080025900,,,,,,,,,
39000001800,,,,,,,,,
42000264758,,,,,,,,,
34000198400,,,,,,,,,
48000189900,,,,,,,,,
14000384800,,,,,,,,7501,CORE LOGIC
41000179400,,,,,,,,,
12000023400,"2,182.10",,,,,,,,
8000031300,,,,,,,,,
16030159400,,,,,,,,7501,CORE LOGIC
5000067075,,,,,,,,6300,WELLS FARGO
42000057300,,,,,,,,7501,CORE LOGIC
33000064401,,,,,,,,7501,CORE LOGIC
22030148050,,,,,,,,6300,WELLS FARGO
25000072100,,,,,,,,6455,LERETA
20000125335,,,,,,,,7501,CORE LOGIC
9000363444,,,,,,,,,
38030133400,"5,546.51",,,,,,,,
9000016846,,,,,,,,,
25000462301,,,,,,,,6300,WELLS FARGO
31000027300,,,,,,,,,
16130395801,,,,,,,,,
16050130000,,,,,,,,7501,CORE LOGIC
20000157216,,,,,,,,6300,WELLS FARGO
16100073500,,,,,,,,,
16130039200,,,,,,,,6455,LERETA
49060045300,,,,,,,,,
44000004557,,,,,,,,,
42000160500,,,,,,,,,
43000001500,,,,,,,,,
49100051900,,,,,,,,,
42000339000,,,,,,,,7501,CORE LOGIC
22080090700,,,,,,,,,
30000165115,,,,,,,,,
42000800000,,,,,,,,7501,CORE LOGIC
30000001400,,,,,,,,6455,LERETA
30000041300,,,,,,,,7501,CORE LOGIC
9000111476,,,,,,,,,
49090068200,,,,,,,,,
25000206800,,,,,,,,7501,CORE LOGIC
49070136800,,,,,,,,,
3000051382,,,,,,,,,
16030163500,88.44,,,,,,,,
22040013700,,,,,,,,,
27000300124,,,,,,,,7501,CORE LOGIC
42000238000,,,,,,,,,
22080043000,,,,,,,,7501,CORE LOGIC
36050317107,,,,,,,,7501,CORE LOGIC
3000033011,,,,,,,,6300,WELLS FARGO
16080099600,,,,,,,,7501,CORE LOGIC
36040219015,,,,,,,,6300,WELLS FARGO
5000022307,,,,,,,,,
30000189000,,,,,,,,6300,WELLS FARGO
38030208800,,,,,,,,,
22010090800,,,,,,,,6300,WELLS FARGO
22060090600,,,,,,,,,
9000341300,,,,,,,,7501,CORE LOGIC
38040230900,,,,,,,,,
42000120100,,,,,,,,,
14000091400,,,,,,,,,
2000038338,,,,,,,,,
19000014398,,,,,,,,7501,CORE LOGIC
49050086300,,,,,,,,,
2000121525,,,,,,,,7501,CORE LOGIC
15000208500,,,,,,,,7501,CORE LOGIC
42000604800,,,,,,,,,
43000154600,,,,,,,,,
19000032621,,,,,,,,,
16060056300,,,,,,,,,
34000255600,,,,,,,,,
13000000830,,,,,,,,6300,WELLS FARGO
34000028303,,,,,,,,,
34000008392,,,,,,,,7501,CORE LOGIC
16090124100,,,,,,,,7501,CORE LOGIC
2000109400,79.97,,,,,,,,
1000077452,,,,,,,,6300,WELLS FARGO
22090246100,,,,,,,,,
3000051637,,,,,,,,7501,CORE LOGIC
30000009041,,,,,,,,,
22010017600,,,,,,,,6300,WELLS FARGO
41000043200,,,,,,,,,
9000139905,,,,,,,,7501,CORE LOGIC
22080107100,,,,,,,,7501,CORE LOGIC
5000067215,,,,,,,,7501,CORE LOGIC
11000119600,,,,,,,,7501,CORE LOGIC
42000126300,,,,,,,,7501,CORE LOGIC
16060063100,,,,,,,,6300,WELLS FARGO
13000020238,,,,,,,,,
30000054934,,,,,,,,,
20000157208,"4,127.42","4,939.62",,,,,,,
38020041700,"6,848.33",,,,,,,,
34000222583,,,,,,,,,
27000246299,,,,,,,,,
7000060173,,,,,,,,7501,CORE LOGIC
49110118700,,,,,,,,8400,SHARON SAVINGS & LOAN ASSOC
30000142100,,,,,,,,,
5000013652,,,,,,,,,
34000135306,,,,,,,,6300,WELLS FARGO
38020140700,,,,,,,,,
30000201900,,,,,,,,,
34000176211,,,,,,,,7501,CORE LOGIC
14000034800,,,,,,,,7501,CORE LOGIC
9000161300,,,,,,,,,
31000166600,,,,,,,,7501,CORE LOGIC
5000062342,,,,,,,,6300,WELLS FARGO
42000166900,,,,,,,,6300,WELLS FARGO
7000085727,,,,,,,,,
36020090801,,,,,,,,,
38030256900,,,,,,,,,
16130248129,,,,,,,,7501,CORE LOGIC
21000080800,,,,,,,,7501,CORE LOGIC
25000018600,,,,,,,,,
5000052017,,,,,,,,,
46000029232,,,,,,,,,
23000290700,,,,,,,,,
44000027500,,,,,,,,,
21000003900,,,,,,,,7501,CORE LOGIC
36030189700,,,,,,,,6300,WELLS FARGO
30000180348,,,,,,,,,
5000129400,,,,,,,,7501,CORE LOGIC
26000031200,,,,,,,,7501,CORE LOGIC
30000163564,,,,,,,,,
14000296400,,,,,,,,,
7000058611,,,,,,,,6300,WELLS FARGO
38020128800,,,,,,,,6300,WELLS FARGO
2000260400,,,,,,,,,
3000051137,,,,,,,,7501,CORE LOGIC
14000389400,,,,,,,,,
49080101804,,,,,,,,,
44000010171,,,,,,,,,
22090086300,,,,,,,,7501,CORE LOGIC
10000102101,,,,,,,,7501,CORE LOGIC
25000090300,,,,,,,,,
17000089600,,,,,,,,7501,CORE LOGIC
48000236900,,,,,,,,,
49010263800,288.9,,,,,,,,
22090170100,,,,,,,,,
42000347400,,,,,,,,6300,WELLS FARGO
16020029300,,,,,,,,7501,CORE LOGIC
49010280100,,,,,,,,7501,CORE LOGIC
34000103200,,,,,,,,,
49010087800,,,,,,,,6455,LERETA
38020094900,,,,,,,,,
23000279118,,,,,,,,,
32000059821,,,,,,,,6455,LERETA
10000167300,,,,,,,,6300,WELLS FARGO
30000136200,,,,,,,,,
3000006510,,,,,,,,6300,WELLS FARGO
27000000139,,,,,,,,,
25000562500,,,,,,,,7501,CORE LOGIC
4000007100,,,,,,,,,
44000024869,,,,,,,,,
44000018455,,,,,,,,,
49060070900,,,,,,,,,
46000013200,,,,,,,,,
49010189100,,,,,,,,6300,WELLS FARGO
16060094800,,,,,,,,6455,LERETA
9000175100,,,,,,,,,
19000016802,,,,,,,,,
16100126700,,,,,,,,,
2000248525,,,,,,,,7501,CORE LOGIC
22070003501,,,,,,,,7501,CORE LOGIC
3000053318,,,,,,,,,
2000085300,,,,,,,,,
7000058734,,,,,,,,7501,CORE LOGIC
16130052500,,,,,,,,7501,CORE LOGIC
16090144700,,,,,,,,7501,CORE LOGIC
22090110300,,,,,,,,7501,CORE LOGIC
13000108006,,,,,,,,7501,CORE LOGIC
34000086400,"1,221.13",,,,,,,,
22020139200,,,,,,,,7501,CORE LOGIC
38040234300,,,,,,,,,
16110181400,,,,,,,,,
30000246371,,,,,,,,,
36060391700,,,,,,,,6300,WELLS FARGO
25000087700,,,,,,,,,
16130118504,,,,,,,,7501,CORE LOGIC
11000297600,,,,,,,,7501,CORE LOGIC
22040063356,,,,,,,,,
43000073800,,,,,,,,7501,CORE LOGIC
35000073800,,,,,,,,7501,CORE LOGIC
38020056900,,,,,,,,7501,CORE LOGIC
36040237405,,,,,,,,7501,CORE LOGIC
5000015600,,,,,,,,,
26000121605,,,,,,,,6300,WELLS FARGO
49090003200,,,,,,,,,
17000047000,,,,,,,,,
22060011800,,,,,,,,7501,CORE LOGIC
27000227100,,,,,,,,7501,CORE LOGIC
34000192302,,,,,,,,,
9000343536,,,,,,,,,
27000290800,,,,,,,,,
38020043700,,,,,,,,7501,CORE LOGIC
49020180700,,,,,,,,,
13000075304,,,,,,,,,
37000055700,,,,,,,,7501,CORE LOGIC
36060349100,,,,,,,,7501,CORE LOGIC
25000149001,,,,,,,,,
26000063309,,,,,,,,,
38020121300,,,,,,,,7501,CORE LOGIC
5000028311,,,,,,,,,
9000114714,,,,,,,,,
38040203406,,,,,,,,,
27000300204,,,,,,,,,
27000038136,,,,,,,,7501,CORE LOGIC
23000026705,,,,,,,,6300,WELLS FARGO
42000379100,,,,,,,,,
49050061300,,,,,,,,,
38040134500,,,,,,,,,
20000028600,,,,,,,,,
38040016100,,,,,,,,7501,CORE LOGIC
16130292500,,,,,,,,,
36070454500,,,,,,,,,
27000113103,,,,,,,,7501,CORE LOGIC
36030188600,,,,,,,,,
4000001867,,,,,,,,7501,CORE LOGIC
27000132500,,,,,,,,7501,CORE LOGIC
44000001577,,,,,,,,7501,CORE LOGIC
36070470900,,,,,,,,,
16050104200,,,,,,,,,
22020005000,,,,,,,,7501,CORE LOGIC
38040063200,,,,,,,,7501,CORE LOGIC
12000038500,,,,,,,,,
22010142600,,,,,,,,,
28000011400,,,,,,,,,
3000007881,,,,,,,,6300,WELLS FARGO
4000018764,,,,,,,,,
2000001437,,,,,,,,,
22090245100,,,,,,,,7501,CORE LOGIC
38040109600,,,,,,,,,
27000007292,,,,,,,,,
29000017000,,,,,,,,7501,CORE LOGIC
16130047800,,,,,,,,7501,CORE LOGIC
49110035100,,,,,,,,6455,LERETA
33000052900,,,,,,,,,
13000039650,,,,,,,,,
1000142800,,,,,,,,7501,CORE LOGIC
5000074700,,,,,,,,,
16130250500,,,,,,,,7501,CORE LOGIC
48000103500,,,,,,,,7501,CORE LOGIC
25000070300,,,,,,,,6300,WELLS FARGO
45000010300,,,,,,,,7501,CORE LOGIC
5000070726,,,,,,,,7501,CORE LOGIC
8000066300,,,,,,,,,
16110089200,,,,,,,,,
49080127009,,,,,,,,,
27000193000,,,,,,,,7501,CORE LOGIC
13000046452,,,,,,,,,
2000280600,,,,,,,,,
22070135200,,,,,,,,,
42000101303,,,,,,,,,
38020129800,,,,,,,,,
9000114200,,,,,,,,7501,CORE LOGIC
44000033550,,,,,,,,,
25000116104,,,,,,,,,
9000139300,,,,,,,,,
37000136300,,,,,,,,,
49010247900,,,,,,,,6300,WELLS FARGO
30000134100,,,,,,,,6300,WELLS FARGO
9000363008,,,,,,,,7501,CORE LOGIC
38030152600,,,,,,,,7501,CORE LOGIC
49090107504,,,,,,,,,
1000012100,,,,,,,,7501,CORE LOGIC
22030183000,,,,,,,,,
36040262411,,,,,,,,7501,CORE LOGIC
25000049000,,,,,,,,7501,CORE LOGIC
16110214400,,,,,,,,7501,CORE LOGIC
27000127601,,,,,,,,7501,CORE LOGIC
16020071600,,,,,,,,,
16060135500,,,,,,,,7501,CORE LOGIC
13000083608,,,,,,,,,
25000324000,,,,,,,,,
26000189204,,,,,,,,,
49010224300,,,,,,,,,
42000331800,,,,,,,,7501,CORE LOGIC
49110147600,94.96,,,,,,,,
15000371800,,,,,,,,7501,CORE LOGIC
16130223800,"4,614.93",,,,,,,,
13000001032,,,,,,,,,
22090041700,,,,,,,,7501,CORE LOGIC
34000077802,,,,,,,,6300,WELLS FARGO
34000087501,,,,,,,,,
38030137900,,,,,,,,,
1000026800,,,,,,,,7501,CORE LOGIC
16090047300,,,,,,,,6455,LERETA
25000477200,,,,,,,,6300,WELLS FARGO
16120046500,,,,,,,,,
4000006924,,,,,,,,7501,CORE LOGIC
41000093400,,,,,,,,7501,CORE LOGIC
38030217100,,,,,,,,,
43000008700,,,,,,,,,
34000223600,,,,,,,,7501,CORE LOGIC
47000096700,,,,,,,,7501,CORE LOGIC
49020181800,,,,,,,,,
35000072700,,,,,,,,7501,CORE LOGIC
42000460900,,,,,,,,7501,CORE LOGIC
6000009047,,,,,,,,,
13000061521,,,,,,,,7501,CORE LOGIC
17000024200,,,,,,,,7501,CORE LOGIC
14000290200,,,,,,,,7501,CORE LOGIC
11000292700,,,,,,,,7501,CORE LOGIC
22070015600,,,,,,,,,
15000347800,,,,,,,,,
13000013554,,,,,,,,,
22090158400,,,,,,,,,
22040027400,"10,485.75",,,,,,,,
49010221200,,,,,,,,,
2000286200,,,,,,,,,
38030146100,,,,,,,,7501,CORE LOGIC
22080069300,,,,,,,,7501,CORE LOGIC
20000080800,,,,,,,,7501,CORE LOGIC
41000183500,,,,,,,,,
10000152201,,,,,,,,,
2000248526,,,,,,,,,
16040028762,,,,,,,,,
38040015300,,,,,,,,,
8000126700,,,,,,,,7501,CORE LOGIC
30000063469,,,,,,,,,
2000136240,,,,,,,,7501,CORE LOGIC
9000162000,,,,,,,,,
5000062443,,,,,,,,7501,CORE LOGIC
42000719800,,,,,,,,7501,CORE LOGIC
25000283400,,,,,,,,,
49100086400,170.25,,,,,,,,
16130193900,,,,,,,,,
11000009700,,,,,,,,6455,LERETA
4000000700,,,,,,,,,
30000119229,,,,,,,,7501,CORE LOGIC
23000185901,,,,,,,,,
38050082200,,,,,,,,,
9000109805,,,,,,,,,
11000001700,"3,664.53","8,022.27",,,,,,,
4000031799,,,,,,,,,
34000019100,,,,,,,,,
22040063600,,,,,,,,6300,WELLS FARGO
16090146300,,,,,,,,,
42000803200,,,,,,,,,
16030037100,,,,,,,,,
43000161500,,,,,,,,,
16110033200,,,,,,,,7501,CORE LOGIC
16030015900,,,,,,,,7501,CORE LOGIC
16080202500,,,,,,,,7501,CORE LOGIC
13000061128,,,,,,,,6300,WELLS FARGO
13000022100,,,,,,,,,
22030024700,,,,,,,,,
22010003200,,,,,,,,7501,CORE LOGIC
16040036400,,,,,,,,7501,CORE LOGIC
5000144900,,,,,,,,,
16010056900,,,,,,,,,
3000051806,,,,,,,,,
27000178304,,,,,,,,6300,WELLS FARGO
36040202502,,,,,,,,,
38040190800,,,,,,,,6300,WELLS FARGO
20000160203,,,,,,,,7501,CORE LOGIC
38030140200,,,,,,,,7501,CORE LOGIC
30000304300,,,,,,,,,
15000108214,,,,,,,,,
22030100400,,,,,,,,,
22030111300,,,,,,,,,
3000051658,,,,,,,,7501,CORE LOGIC
23000289300,,,,,,,,7501,CORE LOGIC
49110197500,,,,,,,,,
36070474203,,,,,,,,7501,CORE LOGIC
2000066510,,,,,,,,7501,CORE LOGIC
42000340300,,,,,,,,,
15000243400,,,,,,,,,
25000047200,,,,,,,,6455,LERETA
5000046707,,,,,,,,,
2000272027,,,,,,,,,
16030158600,,,,,,,,7501,CORE LOGIC
8000042900,,,,,,,,7501,CORE LOGIC
43000101800,,,,,,,,6300,WELLS FARGO
16110097800,,,,,,,,,
27000213100,,,,,,,,7501,CORE LOGIC
48000133100,,,,,,,,7501,CORE LOGIC
42000506200,,,,,,,,,
15000223602,,,,,,,,,
35000035654,,,,,,,,7501,CORE LOGIC
12000084100,,,,,,,,,
42000068700,,,,,,,,,
38030192400,,,,,,,,7501,CORE LOGIC
42000546700,,,,,,,,7501,CORE LOGIC
38040204728,,,,,,,,6455,LERETA
38020152500,,,,,,,,7501,CORE LOGIC
34000278600,,,,,,,,,
36070487000,,,,,,,,7501,CORE LOGIC
22010254000,,,,,,,,7501,CORE LOGIC
16130255300,,,,,,,,,
2000195000,,,,,,,,,
16010106100,,,,,,,,,
16080298900,,,,,,,,,
2000272013,,,,,,,,,
42000414300,,,,,,,,,
35000011500,,,,,,,,6455,LERETA
19000003055,,,,,,,,,
16100065100,,,,,,,,,
48000314800,,,,,,,,,
22020034600,,,,,,,,,
39000000500,,,,,,,,,
26000189104,,,,,,,,7501,CORE LOGIC
1000063300,,,,,,,,,
49070134300,,,,,,,,,
31000089800,,,,,,,,,
41000205500,,,,,,,,,
30000245400,,,,,,,,,
33000090500,,,,,,,,,
36020142604,,,,,,,,,
2000005719,,,,,,,,,
9000174000,,,,,,,,7501,CORE LOGIC
27000086669,,,,,,,,,
26000081306,,,,,,,,,
5000107900,,,,,,,,7501,CORE LOGIC
38020076000,,,,,,,,7501,CORE LOGIC
49010019100,,,,,,,,,
16010107200,,,,,,,,,
35000044400,,,,,,,,6300,WELLS FARGO
38040081161,,,,,,,,,
9000315000,,,,,,,,,
27000007334,,,,,,,,,
37000085900,"5,769.53",,,,,,,,
22030000500,,,,,,,,6300,WELLS FARGO
22010007200,,,,,,,,7501,CORE LOGIC
22050043700,,,,,,,,,
22060020000,,,,,,,,7501,CORE LOGIC
9000100662,,,,,,,,7501,CORE LOGIC
35000219600,,,,,,,,7501,CORE LOGIC
33000137100,,,,,,,,,
49020213200,,,,,,,,,
44000025552,,,,,,,,6455,LERETA
32000017700,,,,,,,,7501,CORE LOGIC
49010049300,,,,,,,,7501,CORE LOGIC
38050082500,,,,,,,,,
4000020657,,,,,,,,7501,CORE LOGIC
38040162500,,,,,,,,6455,LERETA
11000152600,,,,,,,,7501,CORE LOGIC
24000058400,,,,,,,,7501,CORE LOGIC
32000052000,,,,,,,,7501,CORE LOGIC
42000259000,,,,,,,,7501,CORE LOGIC
41000182600,,,,,,,,,
13000051634,,,,,,,,6455,LERETA
30000049403,,,,,,,,,
34000098000,,,,,,,,,
2000203605,,,,,,,,,
45000186700,,,,,,,,,
16010072500,,,,,,,,,
42000101100,,,,,,,,,
36040224244,,,,,,,,,
48000247000,,,,,,,,,
16130023700,,,,,,,,,
23000005700,,,,,,,,7501,CORE LOGIC
12000029200,,,,,,,,,
22020070100,,,,,,,,,
3000000132,,,,,,,,7501,CORE LOGIC
18000062300,"2,399.89",,,,,,,,
25000523405,,,,,,,,,
16130216100,,,,,,,,7501,CORE LOGIC
38040204708,,,,,,,,,
5000067167,,,,,,,,,
27000300156,,,,,,,,7501,CORE LOGIC
45000161400,,,,,,,,,
5000010635,,,,,,,,,
25000437900,,,,,,,,,
22010228600,,,,,,,,6455,LERETA
16130118500,,,,,,,,7501,CORE LOGIC
25000458120,,,,,,,,7501,CORE LOGIC
25000463340,,,,,,,,6455,LERETA
16130078500,,,,,,,,,
15000288800,,,,,,,,1001,SUN FEDERAL CREDIT UNION
16070087800,,,,,,,,,
16030100500,,,,,,,,6300,WELLS FARGO
49010132200,,,,,,,,6300,WELLS FARGO
36060344300,,,,,,,,,
31000153100,,,,,,,,7501,CORE LOGIC
42000471600,,,,,,,,,
5000075029,,,,,,,,,
22070093405,,,,,,,,7501,CORE LOGIC
20000000400,,,,,,,,,
9000035100,,,,,,,,,
13000051581,,,,,,,,,
26000081323,,,,,,,,,
1000092900,,,,,,,,,
16020170525,,,,,,,,,
34000261600,,,,,,,,,
44000016400,,,,,,,,,
34000222349,,,,,,,,6455,LERETA
6000001813,,,,,,,,6300,WELLS FARGO
22010190400,,,,,,,,7501,CORE LOGIC
23000009100,,,,,,,,7501,CORE LOGIC
16110115400,,,,,,,,7501,CORE LOGIC
49010132900,,,,,,,,7501,CORE LOGIC
14000107500,,,,,,,,,
9000056500,,,,,,,,6455,LERETA
22010260800,,,,,,,,7501,CORE LOGIC
42000686700,,,,,,,,,
30000280724,,,,,,,,,
27000041400,,,,,,,,,
23000127300,,,,,,,,7501,CORE LOGIC
25000447400,,,,,,,,7501,CORE LOGIC
16010129500,,,,,,,,,
49090108104,,,,,,,,,
22050007301,,,,,,,,7501,CORE LOGIC
27000234100,,,,,,,,7501,CORE LOGIC
22040045100,,,,,,,,,
42000708952,,,,,,,,,
19000000170,,,,,,,,7501,CORE LOGIC
36070474298,,,,,,,,7501,CORE LOGIC
31000120000,,,,,,,,7501,CORE LOGIC
9000278800,,,,,,,,,
49050054600,,,,,,,,,
11000199200,,,,,,,,,
42000779500,,,,,,,,7501,CORE LOGIC
49070173000,,,,,,,,,
16050100600,,,,,,,,7501,CORE LOGIC
3000049687,,,,,,,,,
18000038800,,,,,,,,7501,CORE LOGIC
49020089507,,,,,,,,,
37000248600,,,,,,,,,
35000183888,,,,,,,,6300,WELLS FARGO
22010156000,,,,,,,,,
16010082100,,,,,,,,,
38060065700,,,,,,,,7501,CORE LOGIC
42000288800,,,,,,,,6455,LERETA
14000393800,,,,,,,,7501,CORE LOGIC
3000014406,,,,,,,,,
36020118400,,,,,,,,,
48000194000,,,,,,,,,
14000340800,,,,,,,,7501,CORE LOGIC
15000315000,,,,,,,,7501,CORE LOGIC
44000015800,,,,,,,,,
49020131500,151.73,763.96,,,,,,,
49010223000,,,,,,,,,
23000096400,,,,,,,,,
22040069626,,,,,,,,6455,LERETA
45000184800,,,,,,,,7501,CORE LOGIC
45000179000,,,,,,,,,
15000152500,,,,,,,,,
16080132700,,,,,,,,6455,LERETA
27000159400,,,,,,,,,
25000012211,,,,,,,,7501,CORE LOGIC
25000380000,,,,,,,,7501,CORE LOGIC
33000112800,,,,,,,,,
22010183400,,,,,,,,7501,CORE LOGIC
16060060600,,,,,,,,,
25000282200,,,,,,,,,
23000229900,,,,,,,,,
42000582600,,,,,,,,,
36040270048,,,,,,,,,
38010044614,,,,,,,,,
11000023000,,,,,,,,7501,CORE LOGIC
38030203700,,,,,,,,,
12000076800,"2,444.51",,,,,,,,
49020053900,,,,,,,,7501,CORE LOGIC
27000100050,,,,,,,,7501,CORE LOGIC
43000128200,,,,,,,,,
2000268201,,,,,,,,7501,CORE LOGIC
43000067101,,,,,,,,,
38030015300,,,,,,,,6300,WELLS FARGO
38040184400,,,,,,,,7501,CORE LOGIC
16020189100,,,,,,,,,
25000094700,,,,,,,,,
16080148300,,,,,,,,,
13000040265,,,,,,,,7501,CORE LOGIC
34000089700,,,,,,,,,
16080237300,"3,014.49",,,,,,,,
5000062388,,,,,,,,6300,WELLS FARGO
44000004611,,,,,,,,7501,CORE LOGIC
30000180244,,,,,,,,7501,CORE LOGIC
25000306800,,,,,,,,,
36040255301,,,,,,,,6455,LERETA
38040000400,,,,,,,,,
8000036200,,,,,,,,7501,CORE LOGIC
36020129800,,,,,,,,,
37000022500,,,,,,,,,
16090130500,,,,,,,,7501,CORE LOGIC
42000594700,,,,,,,,,
49010007068,,,,,,,,7501,CORE LOGIC
16130359000,,,,,,,,,
16090053200,,,,,,,,6300,WELLS FARGO
22030107200,,,,,,,,,
14000391700,,,,,,,,7501,CORE LOGIC
44000031655,,,,,,,,6300,WELLS FARGO
49110257500,169.49,,,,,,,,
32000058503,,,,,,,,7501,CORE LOGIC
2000192039,,,,,,,,,
42000666800,,,,,,,,,
27000076600,,,,,,,,,
36010053701,,,,,,,,,
5000067083,,,,,,,,,
31000115900,,,,,,,,7501,CORE LOGIC
38020140500,,,,,,,,,
16110182101,,,,,,,,,
33000148400,,,,,,,,7501,CORE LOGIC
25000160500,,,,,,,,,
2000127688,,,,,,,,,
22050025700,,,,,,,,6455,LERETA
48000319500,,,,,,,,7501,CORE LOGIC
48000138100,,,,,,,,,
1000071891,,,,,,,,7501,CORE LOGIC
3000011100,,,,,,,,7501,CORE LOGIC
16080148800,,,,,,,,,
35000105498,,,,,,,,7501,CORE LOGIC
23000325200,,,,,,,,7501,CORE LOGIC
2000177005,,,,,,,,,
49080028200,,,,,,,,,
16050124200,,,,,,,,6300,WELLS FARGO
49010262700,,,,,,,,,
17000050000,,,,,,,,,
34000152700,,,,,,,,7501,CORE LOGIC
25000462439,,,,,,,,,
49010090100,,,,,,,,,
22090088900,,,,,,,,6300,WELLS FARGO
13000083536,,,,,,,,,
42000364600,,,,,,,,7501,CORE LOGIC
34000008229,,,,,,,,,
3000028603,,,,,,,,7501,CORE LOGIC
16080107900,,,,,,,,,
